,GRID_NAME,BIOME,YEAR,T0_P,T1_P,T0_S,T1_S,CC,SATELLITE
253,SB-23-X-D,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
254,SB-23-X-D,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
255,SB-23-X-D,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
256,SB-23-X-D,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
257,SB-23-X-D,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
258,SB-23-X-D,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
259,SB-23-X-D,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
260,SB-23-X-D,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
261,SB-23-X-D,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
262,SB-23-X-D,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
263,SB-23-X-D,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
264,SB-23-X-D,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
265,SB-23-X-D,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
266,SB-23-X-D,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
267,SB-23-X-D,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
268,SB-23-X-D,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
269,SB-23-X-D,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
270,SB-23-X-D,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
271,SB-23-X-D,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
272,SB-23-X-D,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
273,SB-23-X-D,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
274,SB-23-X-D,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
275,SB-23-X-D,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
276,SB-23-X-D,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
277,SB-23-X-D,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
278,SB-23-X-D,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
279,SB-23-X-D,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
280,SB-23-X-D,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
281,SB-23-X-D,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
282,SB-23-X-D,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
283,SB-23-X-D,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
284,SB-23-X-D,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
285,SB-23-X-D,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
286,SB-23-X-D,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
287,SB-23-X-D,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
288,SB-23-Z-B,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
289,SB-23-Z-B,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
290,SB-23-Z-B,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
291,SB-23-Z-B,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
292,SB-23-Z-B,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
293,SB-23-Z-B,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
294,SB-23-Z-B,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
295,SB-23-Z-B,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
296,SB-23-Z-B,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
297,SB-23-Z-B,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
298,SB-23-Z-B,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
299,SB-23-Z-B,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
300,SB-23-Z-B,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
301,SB-23-Z-B,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
302,SB-23-Z-B,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
303,SB-23-Z-B,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
304,SB-23-Z-B,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
305,SB-23-Z-B,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
306,SB-23-Z-B,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
307,SB-23-Z-B,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
308,SB-23-Z-B,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
309,SB-23-Z-B,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
310,SB-23-Z-B,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
311,SB-23-Z-B,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
312,SB-23-Z-B,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
313,SB-23-Z-B,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
314,SB-23-Z-B,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
315,SB-23-Z-B,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
316,SB-23-Z-B,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
317,SB-23-Z-B,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
318,SB-23-Z-B,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
319,SB-23-Z-B,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
320,SB-23-Z-B,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
321,SB-23-Z-B,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
322,SB-23-Z-B,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
323,SB-23-Z-B,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
324,SB-23-Z-C,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
325,SB-23-Z-C,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
326,SB-23-Z-C,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
327,SB-23-Z-C,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
328,SB-23-Z-C,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
329,SB-23-Z-C,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
330,SB-23-Z-C,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
331,SB-23-Z-C,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
332,SB-23-Z-C,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
333,SB-23-Z-C,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
334,SB-23-Z-C,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
335,SB-23-Z-C,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
336,SB-23-Z-C,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
337,SB-23-Z-C,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
338,SB-23-Z-C,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
339,SB-23-Z-C,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
340,SB-23-Z-C,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
341,SB-23-Z-C,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
342,SB-23-Z-C,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
343,SB-23-Z-C,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
344,SB-23-Z-C,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
345,SB-23-Z-C,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
346,SB-23-Z-C,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
347,SB-23-Z-C,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
348,SB-23-Z-C,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
349,SB-23-Z-C,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
350,SB-23-Z-C,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
351,SB-23-Z-C,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
352,SB-23-Z-C,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
353,SB-23-Z-C,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
354,SB-23-Z-C,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
355,SB-23-Z-C,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
356,SB-23-Z-C,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
357,SB-23-Z-C,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
358,SB-23-Z-C,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
359,SB-23-Z-C,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
360,SB-23-Z-D,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
361,SB-23-Z-D,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
362,SB-23-Z-D,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
363,SB-23-Z-D,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
364,SB-23-Z-D,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
365,SB-23-Z-D,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
366,SB-23-Z-D,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
367,SB-23-Z-D,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
368,SB-23-Z-D,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
369,SB-23-Z-D,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
370,SB-23-Z-D,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
371,SB-23-Z-D,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
372,SB-23-Z-D,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
373,SB-23-Z-D,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
374,SB-23-Z-D,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
375,SB-23-Z-D,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
376,SB-23-Z-D,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
377,SB-23-Z-D,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
378,SB-23-Z-D,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
379,SB-23-Z-D,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
380,SB-23-Z-D,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
381,SB-23-Z-D,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
382,SB-23-Z-D,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
383,SB-23-Z-D,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
384,SB-23-Z-D,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
385,SB-23-Z-D,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
386,SB-23-Z-D,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
387,SB-23-Z-D,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
388,SB-23-Z-D,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
389,SB-23-Z-D,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
390,SB-23-Z-D,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
391,SB-23-Z-D,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
392,SB-23-Z-D,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
393,SB-23-Z-D,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
394,SB-23-Z-D,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
395,SB-23-Z-D,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
396,SB-24-V-A,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
397,SB-24-V-A,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
398,SB-24-V-A,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
399,SB-24-V-A,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
400,SB-24-V-A,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
401,SB-24-V-A,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
402,SB-24-V-A,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
403,SB-24-V-A,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
404,SB-24-V-A,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
405,SB-24-V-A,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
406,SB-24-V-A,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
407,SB-24-V-A,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
408,SB-24-V-A,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
409,SB-24-V-A,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
410,SB-24-V-A,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
411,SB-24-V-A,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
412,SB-24-V-A,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
413,SB-24-V-A,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
414,SB-24-V-A,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
415,SB-24-V-A,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
416,SB-24-V-A,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
417,SB-24-V-A,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
418,SB-24-V-A,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
419,SB-24-V-A,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
420,SB-24-V-A,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
421,SB-24-V-A,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
422,SB-24-V-A,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
423,SB-24-V-A,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
424,SB-24-V-A,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
425,SB-24-V-A,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
426,SB-24-V-A,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
427,SB-24-V-A,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
428,SB-24-V-A,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
429,SB-24-V-A,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
430,SB-24-V-A,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
431,SB-24-V-A,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
432,SB-24-V-B,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
433,SB-24-V-B,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
434,SB-24-V-B,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
435,SB-24-V-B,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
436,SB-24-V-B,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
437,SB-24-V-B,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
438,SB-24-V-B,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
439,SB-24-V-B,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
440,SB-24-V-B,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
441,SB-24-V-B,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
442,SB-24-V-B,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
443,SB-24-V-B,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
444,SB-24-V-B,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
445,SB-24-V-B,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
446,SB-24-V-B,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
447,SB-24-V-B,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
448,SB-24-V-B,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
449,SB-24-V-B,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
450,SB-24-V-B,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
451,SB-24-V-B,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
452,SB-24-V-B,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
453,SB-24-V-B,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
454,SB-24-V-B,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
455,SB-24-V-B,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
456,SB-24-V-B,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
457,SB-24-V-B,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
458,SB-24-V-B,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
459,SB-24-V-B,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
460,SB-24-V-B,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
461,SB-24-V-B,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
462,SB-24-V-B,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
463,SB-24-V-B,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
464,SB-24-V-B,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
465,SB-24-V-B,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
466,SB-24-V-B,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
467,SB-24-V-B,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
468,SB-24-V-C,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
469,SB-24-V-C,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
470,SB-24-V-C,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
471,SB-24-V-C,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
472,SB-24-V-C,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
473,SB-24-V-C,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
474,SB-24-V-C,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
475,SB-24-V-C,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
476,SB-24-V-C,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
477,SB-24-V-C,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
478,SB-24-V-C,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
479,SB-24-V-C,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
480,SB-24-V-C,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
481,SB-24-V-C,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
482,SB-24-V-C,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
483,SB-24-V-C,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
484,SB-24-V-C,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
485,SB-24-V-C,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
486,SB-24-V-C,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
487,SB-24-V-C,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
488,SB-24-V-C,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
489,SB-24-V-C,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
490,SB-24-V-C,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
491,SB-24-V-C,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
492,SB-24-V-C,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
493,SB-24-V-C,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
494,SB-24-V-C,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
495,SB-24-V-C,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
496,SB-24-V-C,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
497,SB-24-V-C,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
498,SB-24-V-C,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
499,SB-24-V-C,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
500,SB-24-V-C,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
501,SB-24-V-C,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
502,SB-24-V-C,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
503,SB-24-V-C,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
504,SB-24-V-D,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
505,SB-24-V-D,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
506,SB-24-V-D,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
507,SB-24-V-D,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
508,SB-24-V-D,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
